Date,Site,Area,Shift,ED Needs,Float Filled,Unfilled,Float Cancelled,Over,On-Call,Unit Filled, ,Staffing to grid?,
3/5/2020,Hospital 7,ED,A,0,0,0,0,0,0,0,,,
3/5/2020,Float,ED,A,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 1,ED,D,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 2,ED,D,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 3,ED,D,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 4,ED,D,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 5,ED,D,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 10,ED,D,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 6,ED,D,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 9,ED,D,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 11,ED,D,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 7,ED,D,1,1,0,0,0,0,0,,,
3/5/2020,Float,ED,D,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 1,ED,q11,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 2,ED,q11,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 3,ED,q11,1,1,0,0,0,0,0,1 pre booked (1p-1a),,
3/5/2020,Hospital 4,ED,q11,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 5,ED,q11,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 10,ED,q11,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 6,ED,q11,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 9,ED,q11,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 11,ED,q11,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 7,ED,q11,0,0,0,0,0,0,0,,,
3/5/2020,Float,ED,q11,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 1,ED,E,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 2,ED,E,1,0,1,0,0,0,0,,,
3/5/2020,Hospital 3,ED,E,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 4,ED,E,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 5,ED,E,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 10,ED,E,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 6,ED,E,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 9,ED,E,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 11,ED,E,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 7,ED,E,0,0,0,0,0,0,0,,,
3/5/2020,Float,ED,E,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 1,ED,P,2,2,0,0,0,0,0,1 pre booked,,
3/5/2020,Hospital 2,ED,P,2,1,1,0,0,0,0,,,
3/5/2020,Hospital 3,ED,P,2,2,0,0,0,0,0,1 pre booked,,
3/5/2020,Hospital 4,ED,P,1,1,0,0,0,0,0,1 pre booked,,
3/5/2020,Hospital 5,ED,P,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 10,ED,P,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 6,ED,P,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 9,ED,P,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 11,ED,P,1,1,0,0,0,0,0,1 pre booked,,
3/5/2020,Hospital 7,ED,P,0,0,0,0,0,0,0,,,
3/5/2020,Float,ED,P,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 1,ED,N,1,0,1,0,0,0,0,,,
3/5/2020,Hospital 2,ED,N,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 3,ED,N,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 4,ED,N,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 5,ED,N,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 10,ED,N,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 6,ED,N,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 9,ED,N,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 11,ED,N,0,0,0,0,0,0,0,,,
3/5/2020,Hospital 7,ED,N,0,0,0,0,0,0,0,,,
3/5/2020,Float,ED,N,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 1,ED,A,4,2,2,0,0,0,0,2 PB,,
3/6/2020,Hospital 2,ED,A,4,2,2,0,0,0,0,2 PB,,
3/6/2020,Hospital 3,ED,A,1,1,0,0,0,0,0,1 PB,,
3/6/2020,Hospital 4,ED,A,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 5,ED,A,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 10,ED,A,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 6,ED,A,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 9,ED,A,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 11,ED,A,1,1,0,0,0,0,0,1 PB,,
3/6/2020,Hospital 7,ED,A,0,0,0,0,0,0,0,,,
3/6/2020,Float,ED,A,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 1,ED,D,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 2,ED,D,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 3,ED,D,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 4,ED,D,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 5,ED,D,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 10,ED,D,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 6,ED,D,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 9,ED,D,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 11,ED,D,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 7,ED,D,0,0,0,0,0,0,0,,,
3/6/2020,Float,ED,D,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 1,ED,q11,3,0,3,0,0,0,0,,,
3/6/2020,Hospital 2,ED,<11,2,2,0,0,0,0,0,2 pre-booked,,
3/6/2020,Hospital 3,ED,10a-10p,1,1,0,0,0,0,0,1 pre-booked,,
3/6/2020,Hospital 4,ED,q11,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 5,ED,q11,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 10,ED,q11,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 6,ED,q11,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 9,ED,q11,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 11,ED,q11,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 7,ED,q11,0,0,0,0,0,0,0,,,
3/6/2020,Float,ED,q11,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 1,ED,E,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 2,ED,E,1,0,1,0,0,0,0,,,
3/6/2020,Hospital 3,ED,E,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 4,ED,E,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 5,ED,E,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 10,ED,E,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 6,ED,E,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 9,ED,q15,1,1,0,0,0,0,0,1 pre-booked,,
3/6/2020,Hospital 11,ED,E,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 7,ED,q15,1,1,0,0,0,0,0,1 pre-booked,,
3/6/2020,Float,ED,E,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 1,ED,P,2,2,0,0,0,0,0,1 pre-booked,,
3/6/2020,Hospital 2,ED,P,1,1,0,0,0,0,0,1 pre-booked,,
3/6/2020,Hospital 3,ED,P,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 4,ED,P,1,1,0,0,0,0,0,1 pre-booked,,
3/6/2020,Hospital 5,ED,P,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 10,ED,P,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 6,ED,P,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 9,ED,P,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 11,ED,P,1,1,0,0,0,0,0,1 pre-booked,,
3/6/2020,Hospital 7,ED,P,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 12,ED,P,1,1,0,0,0,0,0,1 pre-booked,,
3/6/2020,Float,ED,P,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 1,ED,N,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 2,ED,N,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 3,ED,N,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 4,ED,N,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 5,ED,N,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 10,ED,N,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 6,ED,N,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 9,ED,N,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 11,ED,N,0,0,0,0,0,0,0,,,
3/6/2020,Hospital 7,ED,N,1,0,1,0,0,0,0,,,
3/6/2020,Float,ED,N,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 1,ED,A,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 2,ED,A,3,3,0,0,0,0,0,2 PB,,
3/7/2020,Hospital 3,ED,A,2,2,0,0,0,0,0,2 PB,,
3/7/2020,Hospital 4,ED,A,1,1,0,0,0,0,0,1 PB,,
3/7/2020,Hospital 5,ED,A,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 10,ED,A,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 6,ED,A,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 9,ED,A,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 11,ED,A,1,1,0,0,0,0,0,1 PB,,
3/7/2020,Hospital 7,ED,A,2,0,2,0,0,0,0,,,
3/7/2020,Float,ED,A,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 1,ED,D,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 2,ED,D,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 3,ED,D,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 4,ED,D,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 5,ED,D,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 10,ED,D,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 6,ED,D,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 9,ED,D,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 11,ED,D,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 7,ED,D,0,0,0,0,0,0,0,,,
3/7/2020,Float,ED,D,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 1,ED,q11,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 2,ED,q11,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 3,ED,q11,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 4,ED,q11,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 5,ED,q11,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 10,ED,q11,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 6,ED,q11,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 9,ED,q11,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 11,ED,q11,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 7,ED,q11,0,0,0,0,0,0,0,,,
3/7/2020,Float,ED,q11,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 1,ED,E,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 2,ED,E,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 3,ED,E,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 4,ED,E,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 5,ED,E,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 10,ED,E,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 6,ED,E,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 9,ED,E,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 11,ED,E,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 7,ED,E,0,0,0,0,0,0,0,,,
3/7/2020,Float,ED,E,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 1,ED,P,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 2,ED,P,1,0,1,0,0,0,0,,,
3/7/2020,Hospital 3,ED,P,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 4,ED,P,1,0,1,0,0,0,0,,,
3/7/2020,Hospital 5,ED,P,1,0,1,0,0,0,0,,,
3/7/2020,Hospital 10,ED,P,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 6,ED,P,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 9,ED,P,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 11,ED,P,2,2,0,0,0,0,0,,,
3/7/2020,Hospital 7,ED,P,0,0,0,0,0,0,0,,,
3/7/2020,Float,ED,P,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 1,ED,N,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 2,ED,N,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 3,ED,N,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 4,ED,N,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 5,ED,N,1,0,1,0,0,0,0,,,
3/7/2020,Hospital 10,ED,N,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 6,ED,N,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 9,ED,N,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 11,ED,N,0,0,0,0,0,0,0,,,
3/7/2020,Hospital 7,ED,N,0,0,0,0,0,0,0,,,
3/7/2020,Float,ED,N,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 1,ED,A,2,1,1,0,0,0,0,,,
3/8/2020,Hospital 2,ED,A,2,2,0,0,0,0,0,2 PB,,
3/8/2020,Hospital 3,ED,A,1,1,0,0,0,0,0,1 PB,,
3/8/2020,Hospital 4,ED,A,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 5,ED,A,1,0,1,0,0,0,0,,,
3/8/2020,Hospital 10,ED,A,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 6,ED,A,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 9,ED,A,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 11,ED,A,1,1,0,0,0,0,0,1 PB,,
3/8/2020,Hospital 7,ED,A,2,0,2,0,0,0,0,,,
3/8/2020,Float,ED,A,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 1,ED,D,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 2,ED,D,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 3,ED,D,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 4,ED,D,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 5,ED,D,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 10,ED,D,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 6,ED,D,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 9,ED,D,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 11,ED,D,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 7,ED,D,0,0,0,0,0,0,0,,,
3/8/2020,Float,ED,D,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 1,ED,q11,2,1,1,0,0,0,0,1 PB,,
3/8/2020,Hospital 2,ED,q11,2,2,0,0,0,0,0,1 PB,,
3/8/2020,Hospital 3,ED,q11,2,1,1,0,0,0,0,1 PB,,
3/8/2020,Hospital 4,ED,q11,1,0,1,0,0,0,0,,,
3/8/2020,Hospital 5,ED,q11,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 10,ED,q11,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 6,ED,q11,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 9,ED,q11,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 11,ED,q11,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 7,ED,q11,1,0,1,0,0,0,0,,,
3/8/2020,Float,ED,q11,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 1,ED,E,2,0,2,0,0,0,0,,,
3/8/2020,Hospital 2,ED,E,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 3,ED,E,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 4,ED,E,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 5,ED,E,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 10,ED,E,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 6,ED,E,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 9,ED,E,2,2,0,0,0,0,0,2 PB,,
3/8/2020,Hospital 11,ED,E,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 7,ED,E,0,0,0,0,0,0,0,,,
3/8/2020,Float,ED,E,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 1,ED,P,2,2,0,0,0,0,0,1 PB,,
3/8/2020,Hospital 2,ED,P,3,0,3,0,0,0,0,,,
3/8/2020,Hospital 3,ED,P,2,2,0,0,0,0,0,2 PB,,
3/8/2020,Hospital 4,ED,P,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 5,ED,P,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 10,ED,P,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 6,ED,P,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 9,ED,P,1,1,0,0,0,0,0,1 PB,,
3/8/2020,Hospital 11,ED,P,2,2,0,0,0,0,0,2 PB,,
3/8/2020,Hospital 7,ED,P,0,0,0,0,0,0,0,,,
3/8/2020,Float,ED,P,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 1,ED,N,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 2,ED,N,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 3,ED,N,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 4,ED,N,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 5,ED,N,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 10,ED,N,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 6,ED,N,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 9,ED,N,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 11,ED,N,0,0,0,0,0,0,0,,,
3/8/2020,Hospital 7,ED,N,0,0,0,0,0,0,0,,,
3/8/2020,Float,ED,N,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 1,ED,A,1,1,0,0,0,0,0,1pb,,
3/9/2020,Hospital 2,ED,A,2,2,0,0,0,0,0,1pb,,
3/9/2020,Hospital 3,ED,A,2,2,0,0,0,0,0,1pb,,
3/9/2020,Hospital 4,ED,A,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 5,ED,A,1,1,0,0,0,0,0,1pb,,
3/9/2020,Hospital 10,ED,A,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 6,ED,A,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 9,ED,A,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 11,ED,A,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 7,ED,A,0,0,0,0,0,0,0,,,
3/9/2020,Float,ED,A,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 1,ED,D,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 2,ED,D,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 3,ED,D,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 4,ED,D,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 5,ED,D,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 10,ED,D,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 6,ED,D,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 9,ED,D,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 11,ED,D,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 7,ED,D,0,0,0,0,0,0,0,,,
3/9/2020,Float,ED,D,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 1,ED,<11,1,1,0,0,0,0,0,1 pre-booked,,
3/9/2020,Hospital 2,ED,q11,1,0,1,0,0,0,0,,,
3/9/2020,Hospital 3,ED,1p-1a,1,1,0,0,0,0,0,1 pre-booked,,
3/9/2020,Hospital 4,ED,q11,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 5,ED,q11,2,1,1,0,0,0,0,1 pre-booked,,
3/9/2020,Hospital 10,ED,q11,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 6,ED,q11,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 9,ED,q11,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 11,ED,q11,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 7,ED,<11,1,1,0,0,0,0,0,1 pre-booked,,
3/9/2020,Float,ED,q11,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 1,ED,E,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 2,ED,q15,1,1,0,0,0,0,0,,,
3/9/2020,Hospital 3,ED,q15,1,1,0,0,0,0,0,1 pre-booked,,
3/9/2020,Hospital 4,ED,E,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 5,ED,E,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 10,ED,E,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 6,ED,E,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 9,ED,E,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 11,ED,E,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 7,ED,E,0,0,0,0,0,0,0,,,
3/9/2020,Float,ED,E,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 1,ED,P,2,1,1,0,0,0,0,1 pre-booked,,
3/9/2020,Hospital 2,ED,P,1,0,1,0,0,0,0,,,
3/9/2020,Hospital 3,ED,P,1,1,0,0,0,0,0,1 pre-booked,,
3/9/2020,Hospital 4,ED,P,2,2,0,0,0,0,0,1 pre-booked,,
3/9/2020,Hospital 5,ED,P,1,1,0,0,0,0,0,,,
3/9/2020,Hospital 10,ED,P,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 6,ED,P,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 9,ED,P,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 11,ED,P,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 7,ED,P,0,0,0,0,0,0,0,,,
3/9/2020,Float,ED,P,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 1,ED,N,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 2,ED,N,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 3,ED,N,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 4,ED,N,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 5,ED,N,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 10,ED,N,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 6,ED,N,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 9,ED,N,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 11,ED,N,0,0,0,0,0,0,0,,,
3/9/2020,Hospital 7,ED,N,0,0,0,0,0,0,0,,,
3/9/2020,Float,ED,N,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 1,ED,A,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 2,ED,A,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 3,ED,A,1,1,0,0,0,0,0,,,
3/10/2020,Hospital 4,ED,A,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 5,ED,A,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 10,ED,A,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 6,ED,A,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 9,ED,A,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 11,ED,A,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 7,ED,A,2,1,1,0,0,0,0,,,
3/10/2020,Float,ED,A,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 1,ED,D,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 2,ED,D,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 3,ED,D,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 4,ED,D,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 5,ED,D,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 10,ED,D,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 6,ED,D,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 9,ED,D,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 11,ED,D,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 7,ED,D,0,0,0,0,0,0,0,,,
3/10/2020,Float,ED,D,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 1,ED,q11,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 2,ED,q11,1,0,1,0,0,0,0,,,
3/10/2020,Hospital 3,ED,q11,1,0,1,0,0,0,0,,,
3/10/2020,Hospital 4,ED,q11,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 5,ED,q11,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 10,ED,q11,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 6,ED,q11,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 9,ED,q11,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 11,ED,q11,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 7,ED,q11,1,0,1,0,0,0,0,,,
3/10/2020,Float,ED,q11,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 1,ED,E,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 2,ED,E,1,1,0,0,0,0,0,,,
3/10/2020,Hospital 3,ED,E,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 4,ED,E,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 5,ED,E,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 10,ED,E,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 6,ED,E,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 9,ED,E,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 11,ED,E,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 7,ED,E,0,0,0,0,0,0,0,,,
3/10/2020,Float,ED,E,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 1,ED,P,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 2,ED,P,3,3,0,0,0,0,0,1 PB,,
3/10/2020,Hospital 3,ED,P,2,2,0,0,0,0,0,1 PB,,
3/10/2020,Hospital 4,ED,P,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 5,ED,P,1,1,0,0,0,0,0,1 PB,,
3/10/2020,Hospital 10,ED,P,1,1,0,0,0,0,0,1 PB,,
3/10/2020,Hospital 6,ED,P,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 9,ED,P,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 11,ED,P,1,1,0,0,0,0,0,1 PB,,
3/10/2020,Hospital 7,ED,P,0,0,0,0,0,0,0,,,
3/10/2020,Float,ED,P,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 1,ED,N,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 2,ED,N,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 3,ED,N,0,0,0,0,0,0,0,,,
3/10/2020,Hospital 4,ED,N,0,0,0,0,0,0,0,,,
